state,district,category,feature,value
Uttarakhand,TEHRI GARHWAL,School Profile,num_students,45.8
Uttarakhand,UDHAM SINGH NAGAR,School Profile,num_students,45.98
Uttarakhand,UTTARKASHI,School Profile,num_students,27.62
West Bengal,ALIPURDUAR,School Profile,num_students,40.4
West Bengal,BANKURA,School Profile,num_students,105.02
West Bengal,BIRBHUM,School Profile,num_students,84.7
West Bengal,COOCH BIHAR,School Profile,num_students,72.14
West Bengal,DAKSHIN DINAJPUR,School Profile,num_students,46.66
West Bengal,DARJEELING,School Profile,num_students,25.32
West Bengal,HOOGHLY,School Profile,num_students,93.6
West Bengal,HOWRAH,School Profile,num_students,73.82
West Bengal,JALPAIGURI,School Profile,num_students,54.96
West Bengal,JHARGRAM,School Profile,num_students,49.96
West Bengal,KALIMPONG,School Profile,num_students,10.84
West Bengal,KOLKATA,School Profile,num_students,48.42
West Bengal,MALDAH,School Profile,num_students,91.92
West Bengal,MURSHIDABAD,School Profile,num_students,143.2
West Bengal,NADIA,School Profile,num_students,91.26
West Bengal,NORTH 24 PARGANAS,School Profile,num_students,131.26
West Bengal,PASCHIM BARDHAMAN,School Profile,num_students,39.88
West Bengal,PASCHIM MEDINIPUR,School Profile,num_students,141.76
West Bengal,PURBA BARDHAMAN,School Profile,num_students,101.94
West Bengal,PURBA MEDINIPUR,School Profile,num_students,134.76
West Bengal,PURULIA,School Profile,num_students,96.84
West Bengal,SILIGURI,School Profile,num_students,22.78
West Bengal,SOUTH 24 PARGANAS,School Profile,num_students,147.94
West Bengal,UTTAR DINAJPUR,School Profile,num_students,65.72
Andaman & Nicobar Islands,ANDAMANS,School Profile,num_students,0.0352
Andaman & Nicobar Islands,MIDDLE AND NORTH ANDAMANS,School Profile,num_students,0.0368
Andaman & Nicobar Islands,NICOBARS,School Profile,num_students,0.0116
Andhra Pradesh,ANANTAPUR,School Profile,num_students,1.0452
Andhra Pradesh,CHITTOOR,School Profile,num_students,1.2754
Andhra Pradesh,EAST GODAVARI,School Profile,num_students,1.258
Andhra Pradesh,GUNTUR,School Profile,num_students,1.018
Andhra Pradesh,KADAPA,School Profile,num_students,0.94
Andhra Pradesh,KRISHNA,School Profile,num_students,0.9292
Andhra Pradesh,KURNOOL,School Profile,num_students,0.9131999999999999
Andhra Pradesh,NELLORE,School Profile,num_students,0.9292
Andhra Pradesh,PRAKASAM,School Profile,num_students,0.9122
Andhra Pradesh,SRIKAKULAM,School Profile,num_students,0.7954000000000001
Andhra Pradesh,VISAKHAPATNAM,School Profile,num_students,1.1312
Andhra Pradesh,VIZIANAGARAM,School Profile,num_students,0.6968000000000001
Andhra Pradesh,WEST GODAVARI,School Profile,num_students,0.9209999999999999
Arunachal Pradesh,ANJAW,School Profile,num_students,0.0182
Arunachal Pradesh,CAPITAL COMPLEX ITANAGAR,School Profile,num_students,0.028399999999999998
Arunachal Pradesh,CHANGLANG,School Profile,num_students,0.0692
Arunachal Pradesh,DIBANG VALLEY,School Profile,num_students,0.005
Arunachal Pradesh,EAST KAMENG,School Profile,num_students,0.0384
Arunachal Pradesh,EAST SIANG,School Profile,num_students,0.032400000000000005
Arunachal Pradesh,KAMLE,School Profile,num_students,0.0252
Arunachal Pradesh,KRA DADI,School Profile,num_students,0.0264
Arunachal Pradesh,KURUNG KUMEY,School Profile,num_students,0.0242
Arunachal Pradesh,LEPA RADA,School Profile,num_students,0.0126
Arunachal Pradesh,LOHIT,School Profile,num_students,0.021
Arunachal Pradesh,LONGDING,School Profile,num_students,0.021400000000000002
Arunachal Pradesh,LOWER DIBANG VALLEY,School Profile,num_students,0.0202
Arunachal Pradesh,LOWER SIANG,School Profile,num_students,0.016399999999999998
Arunachal Pradesh,LOWER SUBANSIRI,School Profile,num_students,0.03
Arunachal Pradesh,NAMSAI,School Profile,num_students,0.044199999999999996
Arunachal Pradesh,PAKKE KESSANG,School Profile,num_students,0.0102
Arunachal Pradesh,PAPUM PARE,School Profile,num_students,0.0528
Arunachal Pradesh,SHI YOMI,School Profile,num_students,0.0088
Arunachal Pradesh,SIANG,School Profile,num_students,0.021400000000000002
Arunachal Pradesh,TAWANG,School Profile,num_students,0.0262
Arunachal Pradesh,TIRAP,School Profile,num_students,0.028999999999999998
Arunachal Pradesh,UPPER SIANG,School Profile,num_students,0.0252
Arunachal Pradesh,UPPER SUBANSIRI,School Profile,num_students,0.05
Arunachal Pradesh,WEST KAMENG,School Profile,num_students,0.0472
Arunachal Pradesh,WEST SIANG,School Profile,num_students,0.0292
Assam,BAKSA,School Profile,num_students,0.4632
Assam,BARPETA,School Profile,num_students,0.6888
Assam,BISWANATH,School Profile,num_students,0.2962
Assam,BONGAIGAON,School Profile,num_students,0.3004
Assam,CACHAR,School Profile,num_students,0.6098
Assam,CHARAIDEO,School Profile,num_students,0.1808
Assam,CHIRANG,School Profile,num_students,0.25079999999999997
Assam,DARRANG,School Profile,num_students,0.3472
Assam,DHEMAJI,School Profile,num_students,0.4372
Assam,DHUBRI,School Profile,num_students,0.6864
Assam,DIBRUGARH,School Profile,num_students,0.42119999999999996
Assam,DIMA HASAO,School Profile,num_students,0.2148
Assam,GOALPARA,School Profile,num_students,0.4916
Assam,GOLAGHAT,School Profile,num_students,0.4048
Assam,HAILAKANDI,School Profile,num_students,0.5576
Assam,HOJAI,School Profile,num_students,0.24960000000000002
Assam,JORHAT,School Profile,num_students,0.3566
Assam,KAMRUP-METRO,School Profile,num_students,0.22440000000000002
Assam,KAMRUP-RURAL,School Profile,num_students,0.6188
Assam,KARBI ANGLONG,School Profile,num_students,0.358
Assam,KARIMGANJ,School Profile,num_students,0.5836
Assam,KOKRAJHAR,School Profile,num_students,0.5268
Assam,LAKHIMPUR,School Profile,num_students,0.6315999999999999
Assam,MAJULI,School Profile,num_students,0.174
Assam,MORIGAON,School Profile,num_students,0.374
Assam,NAGAON,School Profile,num_students,0.6342
Assam,NALBARI,School Profile,num_students,0.3514
Assam,SIBSAGAR,School Profile,num_students,0.32939999999999997
Assam,SONITPUR,School Profile,num_students,0.3368
Assam,SOUTH SALMARA-MANKACHAR,School Profile,num_students,0.1686
Assam,TINSUKIA,School Profile,num_students,0.36939999999999995
Assam,UDALGURI,School Profile,num_students,0.3478
Assam,WEST KARBI ANGLONG,School Profile,num_students,0.1956
Bihar,ARARIA,School Profile,num_students,0.5184000000000001
Bihar,ARWAL,School Profile,num_students,0.1462
Bihar,AURANGABAD (BIHAR),School Profile,num_students,0.5104
Bihar,BANKA,School Profile,num_students,0.483
Bihar,BEGUSARAI,School Profile,num_students,0.3992
Bihar,BHAGALPUR,School Profile,num_students,0.461
Bihar,BHOJPUR,School Profile,num_students,0.5018
Bihar,BUXAR,School Profile,num_students,0.3166
Bihar,DARBHANGA,School Profile,num_students,0.6124
Bihar,GAYA,School Profile,num_students,0.8144
Bihar,GOPALGANJ,School Profile,num_students,0.4448
Bihar,JAMUI,School Profile,num_students,0.3876
Bihar,JEHANABAD,School Profile,num_students,0.20980000000000001
Bihar,KAIMUR (BHABUA),School Profile,num_students,0.2854
Bihar,KATIHAR,School Profile,num_students,0.5126
Bihar,KHAGARIA,School Profile,num_students,0.242
Bihar,KISHANGANJ,School Profile,num_students,0.3906
Bihar,LAKHISARAI,School Profile,num_students,0.19899999999999998
Bihar,MADHEPURA,School Profile,num_students,0.3956
Bihar,MADHUBANI,School Profile,num_students,0.7362000000000001
Bihar,MUNGER,School Profile,num_students,0.25420000000000004
Bihar,MUZAFFARPUR,School Profile,num_students,0.7654000000000001
Bihar,NALANDA,School Profile,num_students,0.6086
Bihar,NAWADA,School Profile,num_students,0.42460000000000003
Bihar,PASHCHIM CHAMPARAN,School Profile,num_students,0.6862
Bihar,PATNA,School Profile,num_students,0.9106000000000001
Bihar,PURBA CHAMPARAN,School Profile,num_students,0.8084
Bihar,PURNIA,School Profile,num_students,0.5678
Bihar,ROHTAS,School Profile,num_students,0.5558
Bihar,SAHARSA,School Profile,num_students,0.3564
Bihar,SAMASTIPUR,School Profile,num_students,0.6318
Bihar,SARAN,School Profile,num_students,0.6304
Bihar,SHEIKHPURA,School Profile,num_students,0.12380000000000001
Bihar,SHEOHAR,School Profile,num_students,0.0946
Bihar,SITAMARHI,School Profile,num_students,0.5104
Bihar,SIWAN,School Profile,num_students,0.598
Bihar,SUPAUL,School Profile,num_students,0.429
Bihar,VAISHALI,School Profile,num_students,0.532
Chandigarh,CHANDIGARH,School Profile,num_students,0.0458
Chhattisgarh,BALOD,School Profile,num_students,0.3172
Chhattisgarh,BALODABAZAR,School Profile,num_students,0.4752
Chhattisgarh,BALRAMPUR,School Profile,num_students,0.4532
Chhattisgarh,BASTER,School Profile,num_students,0.5022
Chhattisgarh,BEMETARA,School Profile,num_students,0.2938
Chhattisgarh,BIJAPUR,School Profile,num_students,0.16219999999999998
Chhattisgarh,BILASPUR,School Profile,num_students,0.6892
Chhattisgarh,DANTEWADA,School Profile,num_students,0.1816
Chhattisgarh,DHAMTARI,School Profile,num_students,0.3454
Chhattisgarh,DURG,School Profile,num_students,0.3492
Chhattisgarh,GARIABAND,School Profile,num_students,0.3348
Chhattisgarh,JANJGIR - CHAMPA,School Profile,num_students,0.653
Chhattisgarh,JASHPUR,School Profile,num_students,0.53
Chhattisgarh,KANKER,School Profile,num_students,0.5212
Chhattisgarh,KAWARDHA,School Profile,num_students,0.3668
Chhattisgarh,KONDAGAON,School Profile,num_students,0.41600000000000004
Chhattisgarh,KORBA,School Profile,num_students,0.5002
Chhattisgarh,KORIYA,School Profile,num_students,0.35240000000000005
Chhattisgarh,MAHASAMUND,School Profile,num_students,0.449
Chhattisgarh,MUNGELI,School Profile,num_students,0.2544
Chhattisgarh,NARAYANPUR,School Profile,num_students,0.1206
Chhattisgarh,RAIGARH,School Profile,num_students,0.7101999999999999
Chhattisgarh,RAIPUR,School Profile,num_students,0.486
Chhattisgarh,RAJNANDGAON,School Profile,num_students,0.6606000000000001
Chhattisgarh,SUKMA,School Profile,num_students,0.1894
Chhattisgarh,SURAJPUR,School Profile,num_students,0.47619999999999996
Chhattisgarh,SURGUJA,School Profile,num_students,0.4706
Dadra & Nagar Haveli,DADRA AND NAGAR HAVELI(UT),School Profile,num_students,0.0692
Daman & Diu,DAMAN,School Profile,num_students,0.0184
Daman & Diu,DIU,School Profile,num_students,0.009000000000000001
Delhi,Central,School Profile,num_students,0.0454
Delhi,East,School Profile,num_students,0.1162
Delhi,New Delhi,School Profile,num_students,0.018000000000000002
Delhi,North,School Profile,num_students,0.0662
Delhi,North East,School Profile,num_students,0.1704
Delhi,North West A,School Profile,num_students,0.10400000000000001
Delhi,North West B,School Profile,num_students,0.131
Delhi,South,School Profile,num_students,0.06860000000000001
Delhi,South East,School Profile,num_students,0.1018
Delhi,South West A,School Profile,num_students,0.040999999999999995
Delhi,South West B,School Profile,num_students,0.1092
Delhi,West A,School Profile,num_students,0.0558
Delhi,West B,School Profile,num_students,0.10619999999999999
Goa,NORTH GOA,School Profile,num_students,0.13720000000000002
Goa,SOUTH GOA,School Profile,num_students,0.1592
Gujarat,AHMEDABAD,School Profile,num_students,0.8192
Gujarat,AMRELI,School Profile,num_students,0.259
Gujarat,ANAND,School Profile,num_students,0.3328
Gujarat,ARAVALLI,School Profile,num_students,0.33380000000000004
Gujarat,BANAS KANTHA,School Profile,num_students,0.6744
Gujarat,BHARUCH,School Profile,num_students,0.2912
Gujarat,BHAVNAGAR,School Profile,num_students,0.3328
Gujarat,BOTAD,School Profile,num_students,0.0916
Gujarat,CHHOTAUDEPUR,School Profile,num_students,0.302
Gujarat,DEVBHOOMI DWARKA,School Profile,num_students,0.1886
Gujarat,DOHAD,School Profile,num_students,0.4548
Gujarat,GANDHINAGAR,School Profile,num_students,0.28859999999999997
Gujarat,GIR SOMNATH,School Profile,num_students,0.214
Gujarat,JAMNAGAR,School Profile,num_students,0.2716
Gujarat,JUNAGADH,School Profile,num_students,0.316
Gujarat,KACHCHH,School Profile,num_students,0.5032
Gujarat,KHEDA,School Profile,num_students,0.39640000000000003
Gujarat,MAHESANA,School Profile,num_students,0.32780000000000004
Gujarat,MAHISAGAR,School Profile,num_students,0.3126
Gujarat,MORBI,School Profile,num_students,0.1932
Gujarat,NARMADA,School Profile,num_students,0.1808
Gujarat,NAVSARI,School Profile,num_students,0.2208
Gujarat,PANCH MAHALS,School Profile,num_students,0.3724
Gujarat,PATAN,School Profile,num_students,0.2414
Gujarat,PORBANDAR,School Profile,num_students,0.10679999999999999
Gujarat,RAJKOT,School Profile,num_students,0.5582
Gujarat,SABAR KANTHA,School Profile,num_students,0.36060000000000003
Gujarat,SURAT,School Profile,num_students,0.6556000000000001
Gujarat,SURENDRANAGAR,School Profile,num_students,0.2904
Gujarat,TAPI,School Profile,num_students,0.2104
Gujarat,THE DANGS,School Profile,num_students,0.0974
Gujarat,VADODARA,School Profile,num_students,0.4254
Gujarat,VALSAD,School Profile,num_students,0.302
Haryana,AMBALA,School Profile,num_students,0.2184
Haryana,BHIWANI,School Profile,num_students,0.23399999999999999
Haryana,CHARKHI DADRI,School Profile,num_students,0.10619999999999999
Haryana,FARIDABAD,School Profile,num_students,0.3074
Haryana,FATEHABAD,School Profile,num_students,0.1788
Haryana,GURUGRAM,School Profile,num_students,0.235
Haryana,HISAR,School Profile,num_students,0.3132
Haryana,JHAJJAR,School Profile,num_students,0.18100000000000002
Haryana,JIND,School Profile,num_students,0.223
Haryana,KAITHAL,School Profile,num_students,0.1902
Haryana,KARNAL,School Profile,num_students,0.265
Haryana,KURUKSHETRA,School Profile,num_students,0.22039999999999998
Haryana,MAHENDRAGARH,School Profile,num_students,0.2054
Haryana,NUH,School Profile,num_students,0.2132
Haryana,PALWAL,School Profile,num_students,0.228
Haryana,PANCHKULA,School Profile,num_students,0.1148
Haryana,PANIPAT,School Profile,num_students,0.19820000000000002
Haryana,REWARI,School Profile,num_students,0.19039999999999999
Haryana,ROHTAK,School Profile,num_students,0.16140000000000002
Haryana,SIRSA,School Profile,num_students,0.23600000000000002
Haryana,SONIPAT,School Profile,num_students,0.2584
Haryana,YAMUNANAGAR,School Profile,num_students,0.2614
Himachal Pradesh,BILASPUR (H.P.),School Profile,num_students,0.2054
Himachal Pradesh,CHAMBA,School Profile,num_students,0.3688
Himachal Pradesh,HAMIRPUR (H.P.),School Profile,num_students,0.19440000000000002
Himachal Pradesh,KANGRA,School Profile,num_students,0.6284000000000001
Himachal Pradesh,KINNAUR,School Profile,num_students,0.0608
Himachal Pradesh,KULLU,School Profile,num_students,0.24480000000000002
Himachal Pradesh,LAHUL & SPITI,School Profile,num_students,0.0518
Himachal Pradesh,MANDI,School Profile,num_students,0.5688
Himachal Pradesh,SHIMLA,School Profile,num_students,0.5286
Himachal Pradesh,SIRMAUR,School Profile,num_students,0.3272
Himachal Pradesh,SOLAN,School Profile,num_students,0.2746
Himachal Pradesh,UNA,School Profile,num_students,0.1834
Jammu & Kashmir,ANANTNAG,School Profile,num_students,0.396
Jammu & Kashmir,BADGAM,School Profile,num_students,0.3172
Jammu & Kashmir,BANDIPORA,School Profile,num_students,0.183
Jammu & Kashmir,BARAMULA,School Profile,num_students,0.48
Jammu & Kashmir,DODA,School Profile,num_students,0.30079999999999996
Jammu & Kashmir,GANDERBAL,School Profile,num_students,0.1424
Jammu & Kashmir,JAMMU,School Profile,num_students,0.4902
Jammu & Kashmir,KATHUA,School Profile,num_students,0.3614
Jammu & Kashmir,KISHTWAR,School Profile,num_students,0.1868
Jammu & Kashmir,KULGAM,School Profile,num_students,0.2066
Jammu & Kashmir,KUPWARA,School Profile,num_students,0.436
Jammu & Kashmir,PULWAMA,School Profile,num_students,0.221
Jammu & Kashmir,PUNCH,School Profile,num_students,0.35259999999999997
Jammu & Kashmir,RAJAURI,School Profile,num_students,0.4146
Jammu & Kashmir,RAMBAN,School Profile,num_students,0.2
Jammu & Kashmir,REASI,School Profile,num_students,0.2522
Jammu & Kashmir,SAMBA,School Profile,num_students,0.139
Jammu & Kashmir,SHOPIAN,School Profile,num_students,0.1366
Jammu & Kashmir,SRINAGAR,School Profile,num_students,0.2014
Jammu & Kashmir,UDHAMPUR,School Profile,num_students,0.35479999999999995
Jharkhand,BOKARO,School Profile,num_students,0.441
Jharkhand,CHATRA,School Profile,num_students,0.373
Jharkhand,DEOGHAR,School Profile,num_students,0.455
Jharkhand,DHANBAD,School Profile,num_students,0.5096
Jharkhand,DUMKA,School Profile,num_students,0.5222
Jharkhand,GARHWA,School Profile,num_students,0.3292
Jharkhand,GIRIDIH,School Profile,num_students,0.7864
Jharkhand,GODDA,School Profile,num_students,0.3556
Jharkhand,GUMLA,School Profile,num_students,0.36560000000000004
Jharkhand,HAZARIBAG,School Profile,num_students,0.4696
Jharkhand,JAMTARA,School Profile,num_students,0.2274
Jharkhand,KHUNTI,School Profile,num_students,0.2082
Jharkhand,KODARMA,School Profile,num_students,0.19920000000000002
Jharkhand,LATEHAR,School Profile,num_students,0.2488
Jharkhand,LOHARDAGA,School Profile,num_students,0.141
Jharkhand,PAKAUR,School Profile,num_students,0.239
Jharkhand,PALAMU,School Profile,num_students,0.5942000000000001
Jharkhand,PASHCHIMI SINGHBHUM,School Profile,num_students,0.466
Jharkhand,PURBI SINGHBHUM,School Profile,num_students,0.4474
Jharkhand,RAMGARH,School Profile,num_students,0.1946
Jharkhand,RANCHI,School Profile,num_students,0.6876000000000001
Jharkhand,SAHIBGANJ,School Profile,num_students,0.3116
Jharkhand,SARAIKELA-KHARSAWAN,School Profile,num_students,0.3224
Jharkhand,SIMDEGA,School Profile,num_students,0.22460000000000002
Karnataka,BAGALKOT,School Profile,num_students,0.4768
Karnataka,BALLARI,School Profile,num_students,0.6186
Karnataka,BELAGAVI,School Profile,num_students,0.4852
Karnataka,BELAGAVI CHIKKODI,School Profile,num_students,0.6275999999999999
Karnataka,BENGALURU RURAL,School Profile,num_students,0.305
Karnataka,BENGALURU U NORTH,School Profile,num_students,0.519
Karnataka,BENGALURU U SOUTH,School Profile,num_students,0.7190000000000001
Karnataka,BIDAR,School Profile,num_students,0.569
Karnataka,CHAMARAJANAGARA,School Profile,num_students,0.24280000000000002
Karnataka,CHIKKABALLAPURA,School Profile,num_students,0.41979999999999995
Karnataka,CHIKKAMANGALURU,School Profile,num_students,0.389
Karnataka,CHITRADURGA,School Profile,num_students,0.4982
Karnataka,DAKSHINA KANNADA,School Profile,num_students,0.4068
Karnataka,DAVANAGERE,School Profile,num_students,0.425
Karnataka,DHARWAD,School Profile,num_students,0.33659999999999995
Karnataka,GADAG,School Profile,num_students,0.24420000000000003
Karnataka,HASSAN,School Profile,num_students,0.6472
Karnataka,HAVERI,School Profile,num_students,0.40240000000000004
Karnataka,KALBURGI,School Profile,num_students,0.8158
Karnataka,KODAGU,School Profile,num_students,0.1316
